"qseqid","sseqid","pident","qcovs","qseqlen","sseqlen","alignlen","PrimerGroup","Isolate","All_equal"
"OG0003190primerGroup4-PNUSAS000559","OG0003190primerGroup4-2010K0968",100,100,176,176,176,"OG0003190primerGroup4","2010K0968",TRUE
"OG0003190primerGroup4-PNUSAS000559","OG0003190primerGroup4-080810",100,100,176,176,176,"OG0003190primerGroup4","080810",TRUE
"OG0003723primerGroup1-PNUSAS000559","OG0003723primerGroup1-2016K0167",100,100,175,175,175,"OG0003723primerGroup1","2016K0167",TRUE
"OG0003723primerGroup1-PNUSAS000559","OG0003723primerGroup1-2013K1153",100,100,175,175,175,"OG0003723primerGroup1","2013K1153",TRUE
"OG0003723primerGroup1-PNUSAS000559","OG0003723primerGroup1-2010K1649",100,100,175,175,175,"OG0003723primerGroup1","2010K1649",TRUE
"OG0003328primerGroup8-PNUSAS000559","OG0003328primerGroup8-2016K0878",100,100,151,151,151,"OG0003328primerGroup8","2016K0878",TRUE
"OG0003328primerGroup8-PNUSAS000559","OG0003328primerGroup8-2014K0979",100,100,151,151,151,"OG0003328primerGroup8","2014K0979",TRUE
"OG0003328primerGroup8-PNUSAS000559","OG0003328primerGroup8-2014K0421",100,100,151,151,151,"OG0003328primerGroup8","2014K0421",TRUE
"OG0003328primerGroup8-PNUSAS000559","OG0003328primerGroup8-2013K1828",100,100,151,151,151,"OG0003328primerGroup8","2013K1828",TRUE
"OG0003328primerGroup8-PNUSAS000559","OG0003328primerGroup8-2013K1153",100,100,151,151,151,"OG0003328primerGroup8","2013K1153",TRUE
"OG0003328primerGroup8-PNUSAS000559","OG0003328primerGroup8-2013K0463",100,100,151,151,151,"OG0003328primerGroup8","2013K0463",TRUE
"OG0003328primerGroup8-PNUSAS000559","OG0003328primerGroup8-2011K0222",100,100,151,151,151,"OG0003328primerGroup8","2011K0222",TRUE
"OG0003328primerGroup8-PNUSAS000559","OG0003328primerGroup8-2010K2370",100,100,151,151,151,"OG0003328primerGroup8","2010K2370",TRUE
"OG0003328primerGroup8-PNUSAS000559","OG0003328primerGroup8-2010K1649",100,100,151,151,151,"OG0003328primerGroup8","2010K1649",TRUE
"OG0003328primerGroup8-PNUSAS000559","OG0003328primerGroup8-080810",100,100,151,151,151,"OG0003328primerGroup8","080810",TRUE
"OG0002200primerGroup3-PNUSAS000559","OG0002200primerGroup3-2010K1649",100,100,142,142,142,"OG0002200primerGroup3","2010K1649",TRUE
"OG0002689primerGroup5-PNUSAS000559","OG0002689primerGroup5-2013K1153",100,100,165,165,165,"OG0002689primerGroup5","2013K1153",TRUE
"OG0002689primerGroup5-PNUSAS000559","OG0002689primerGroup5-2010K1649",100,100,165,165,165,"OG0002689primerGroup5","2010K1649",TRUE
"OG0001385primerGroup0-PNUSAS000559","OG0001385primerGroup0-2016K0878",100,100,197,197,197,"OG0001385primerGroup0","2016K0878",TRUE
"OG0001385primerGroup0-PNUSAS000559","OG0001385primerGroup0-2016K0167",100,100,197,197,197,"OG0001385primerGroup0","2016K0167",TRUE
"OG0001385primerGroup0-PNUSAS000559","OG0001385primerGroup0-2013K1153",100,100,197,197,197,"OG0001385primerGroup0","2013K1153",TRUE
"OG0002259primerGroup2-PNUSAS000559","OG0002259primerGroup2-2016K0167",100,100,181,181,181,"OG0002259primerGroup2","2016K0167",TRUE
"OG0002259primerGroup2-PNUSAS000559","OG0002259primerGroup2-2010K1649",100,100,181,181,181,"OG0002259primerGroup2","2010K1649",TRUE
"OG0002434primerGroup1-PNUSAS000559","OG0002434primerGroup1-2013K1153",100,100,180,180,180,"OG0002434primerGroup1","2013K1153",TRUE
"OG0002434primerGroup1-PNUSAS000559","OG0002434primerGroup1-2010K1649",100,100,180,180,180,"OG0002434primerGroup1","2010K1649",TRUE
"OG0002637primerGroup2-PNUSAS000559","OG0002637primerGroup2-2013K1153",100,100,156,156,156,"OG0002637primerGroup2","2013K1153",TRUE
"OG0002637primerGroup2-PNUSAS000559","OG0002637primerGroup2-2010K1649",100,100,156,156,156,"OG0002637primerGroup2","2010K1649",TRUE
"OG0000892primerGroup5-PNUSAS000559","OG0000892primerGroup5-2016K0167",100,100,140,140,140,"OG0000892primerGroup5","2016K0167",TRUE
"OG0001968primerGroup6-PNUSAS000559","OG0001968primerGroup6-2013K1153",100,100,153,153,153,"OG0001968primerGroup6","2013K1153",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-AR0409",100,100,169,169,169,"OG0002357primerGroup8","AR0409",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-2016K0878",100,100,169,169,169,"OG0002357primerGroup8","2016K0878",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-2014K0979",100,100,169,169,169,"OG0002357primerGroup8","2014K0979",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-2014K0527",100,100,169,169,169,"OG0002357primerGroup8","2014K0527",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-2014K0421",100,100,169,169,169,"OG0002357primerGroup8","2014K0421",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-2013K1828",100,100,169,169,169,"OG0002357primerGroup8","2013K1828",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-2013K1246",100,100,169,169,169,"OG0002357primerGroup8","2013K1246",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-2013K1067",100,100,169,169,169,"OG0002357primerGroup8","2013K1067",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-2013K0676",100,100,169,169,169,"OG0002357primerGroup8","2013K0676",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-2011K0222",100,100,169,169,169,"OG0002357primerGroup8","2011K0222",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-2011K0052",100,100,169,169,169,"OG0002357primerGroup8","2011K0052",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-2010K2370",100,100,169,169,169,"OG0002357primerGroup8","2010K2370",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-2010K1649",100,100,169,169,169,"OG0002357primerGroup8","2010K1649",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-2010K0968",100,100,169,169,169,"OG0002357primerGroup8","2010K0968",TRUE
"OG0002357primerGroup8-PNUSAS000559","OG0002357primerGroup8-080810",100,100,169,169,169,"OG0002357primerGroup8","080810",TRUE
"OG0000311primerGroup6-PNUSAS000559","OG0000311primerGroup6-2016K0167",100,100,206,206,206,"OG0000311primerGroup6","2016K0167",TRUE
"OG0002188primerGroup7-PNUSAS000559","OG0002188primerGroup7-2016K0167",100,100,148,148,148,"OG0002188primerGroup7","2016K0167",TRUE
"OG0002188primerGroup7-PNUSAS000559","OG0002188primerGroup7-2013K1153",100,100,148,148,148,"OG0002188primerGroup7","2013K1153",TRUE
"OG0002188primerGroup7-PNUSAS000559","OG0002188primerGroup7-2013K0463",100,100,148,148,148,"OG0002188primerGroup7","2013K0463",TRUE
"OG0002188primerGroup7-PNUSAS000559","OG0002188primerGroup7-2010K1649",100,100,148,148,148,"OG0002188primerGroup7","2010K1649",TRUE
"OG0002940primerGroup2-PNUSAS000559","OG0002940primerGroup2-2016K0167",100,100,143,143,143,"OG0002940primerGroup2","2016K0167",TRUE
"OG0002425primerGroup9-PNUSAS000559","OG0002425primerGroup9-2010K1649",100,100,161,161,161,"OG0002425primerGroup9","2010K1649",TRUE
"OG0001896primerGroup2-PNUSAS000559","OG0001896primerGroup2-2016K0167",100,100,178,178,178,"OG0001896primerGroup2","2016K0167",TRUE
"OG0001896primerGroup2-PNUSAS000559","OG0001896primerGroup2-2013K1153",100,100,178,178,178,"OG0001896primerGroup2","2013K1153",TRUE
"OG0003116primerGroup5-PNUSAS000559","OG0003116primerGroup5-2014K0979",100,100,195,195,195,"OG0003116primerGroup5","2014K0979",TRUE
"OG0003116primerGroup5-PNUSAS000559","OG0003116primerGroup5-2014K0421",100,100,195,195,195,"OG0003116primerGroup5","2014K0421",TRUE
"OG0003116primerGroup5-PNUSAS000559","OG0003116primerGroup5-2013K1246",100,100,195,195,195,"OG0003116primerGroup5","2013K1246",TRUE
"OG0003116primerGroup5-PNUSAS000559","OG0003116primerGroup5-2013K0463",100,100,195,195,195,"OG0003116primerGroup5","2013K0463",TRUE
"OG0003116primerGroup5-PNUSAS000559","OG0003116primerGroup5-2011K0222",100,100,195,195,195,"OG0003116primerGroup5","2011K0222",TRUE
"OG0003116primerGroup5-PNUSAS000559","OG0003116primerGroup5-2010K2370",100,100,195,195,195,"OG0003116primerGroup5","2010K2370",TRUE
"OG0001690primerGroup6-PNUSAS000559","OG0001690primerGroup6-2013K1153",100,100,168,168,168,"OG0001690primerGroup6","2013K1153",TRUE
"OG0001690primerGroup6-PNUSAS000559","OG0001690primerGroup6-2010K1649",100,100,168,168,168,"OG0001690primerGroup6","2010K1649",TRUE
"OG0003685primerGroup0-PNUSAS000559","OG0003685primerGroup0-2010K1649",100,100,194,194,194,"OG0003685primerGroup0","2010K1649",TRUE
"OG0002278primerGroup6-PNUSAS000559","OG0002278primerGroup6-2010K1649",100,100,187,187,187,"OG0002278primerGroup6","2010K1649",TRUE
"OG0002745primerGroup5-PNUSAS000559","OG0002745primerGroup5-2016K0878",100,100,202,202,202,"OG0002745primerGroup5","2016K0878",TRUE
"OG0002745primerGroup5-PNUSAS000559","OG0002745primerGroup5-2016K0167",100,100,202,202,202,"OG0002745primerGroup5","2016K0167",TRUE
"OG0002745primerGroup5-PNUSAS000559","OG0002745primerGroup5-2015K0074",100,100,202,202,202,"OG0002745primerGroup5","2015K0074",TRUE
"OG0002745primerGroup5-PNUSAS000559","OG0002745primerGroup5-2014K0979",100,100,202,202,202,"OG0002745primerGroup5","2014K0979",TRUE
"OG0002745primerGroup5-PNUSAS000559","OG0002745primerGroup5-2014K0527",100,100,202,202,202,"OG0002745primerGroup5","2014K0527",TRUE
"OG0002745primerGroup5-PNUSAS000559","OG0002745primerGroup5-2014K0421",100,100,202,202,202,"OG0002745primerGroup5","2014K0421",TRUE
"OG0002745primerGroup5-PNUSAS000559","OG0002745primerGroup5-2013K1828",100,100,202,202,202,"OG0002745primerGroup5","2013K1828",TRUE
"OG0002745primerGroup5-PNUSAS000559","OG0002745primerGroup5-2013K1153",100,100,202,202,202,"OG0002745primerGroup5","2013K1153",TRUE
"OG0002745primerGroup5-PNUSAS000559","OG0002745primerGroup5-2013K1067",100,100,202,202,202,"OG0002745primerGroup5","2013K1067",TRUE
"OG0002745primerGroup5-PNUSAS000559","OG0002745primerGroup5-2010K2370",100,100,202,202,202,"OG0002745primerGroup5","2010K2370",TRUE
"OG0002745primerGroup5-PNUSAS000559","OG0002745primerGroup5-2010K1649",100,100,202,202,202,"OG0002745primerGroup5","2010K1649",TRUE
"OG0002745primerGroup5-PNUSAS000559","OG0002745primerGroup5-2010K0968",100,100,202,202,202,"OG0002745primerGroup5","2010K0968",TRUE
"OG0002745primerGroup5-PNUSAS000559","OG0002745primerGroup5-080810",100,100,202,202,202,"OG0002745primerGroup5","080810",TRUE
"OG0003086primerGroup0-PNUSAS000559","OG0003086primerGroup0-2016K0167",100,100,155,155,155,"OG0003086primerGroup0","2016K0167",TRUE
"OG0003086primerGroup0-PNUSAS000559","OG0003086primerGroup0-2015K0074",100,100,155,155,155,"OG0003086primerGroup0","2015K0074",TRUE
"OG0003086primerGroup0-PNUSAS000559","OG0003086primerGroup0-2014K0979",100,100,155,155,155,"OG0003086primerGroup0","2014K0979",TRUE
"OG0003086primerGroup0-PNUSAS000559","OG0003086primerGroup0-2014K0527",100,100,155,155,155,"OG0003086primerGroup0","2014K0527",TRUE
"OG0003086primerGroup0-PNUSAS000559","OG0003086primerGroup0-2014K0421",100,100,155,155,155,"OG0003086primerGroup0","2014K0421",TRUE
"OG0003086primerGroup0-PNUSAS000559","OG0003086primerGroup0-2013K1246",100,100,155,155,155,"OG0003086primerGroup0","2013K1246",TRUE
"OG0003086primerGroup0-PNUSAS000559","OG0003086primerGroup0-2013K1153",100,100,155,155,155,"OG0003086primerGroup0","2013K1153",TRUE
"OG0003086primerGroup0-PNUSAS000559","OG0003086primerGroup0-2013K1067",100,100,155,155,155,"OG0003086primerGroup0","2013K1067",TRUE
"OG0003086primerGroup0-PNUSAS000559","OG0003086primerGroup0-2013K0463",100,100,155,155,155,"OG0003086primerGroup0","2013K0463",TRUE
"OG0003086primerGroup0-PNUSAS000559","OG0003086primerGroup0-2011K0222",100,100,155,155,155,"OG0003086primerGroup0","2011K0222",TRUE
"OG0003086primerGroup0-PNUSAS000559","OG0003086primerGroup0-2010K2370",100,100,155,155,155,"OG0003086primerGroup0","2010K2370",TRUE
"OG0003086primerGroup0-PNUSAS000559","OG0003086primerGroup0-2010K1649",100,100,155,155,155,"OG0003086primerGroup0","2010K1649",TRUE
"OG0003086primerGroup0-PNUSAS000559","OG0003086primerGroup0-2010K0968",100,100,155,155,155,"OG0003086primerGroup0","2010K0968",TRUE
"OG0002536primerGroup0-PNUSAS000559","OG0002536primerGroup0-AR0409",100,100,161,161,161,"OG0002536primerGroup0","AR0409",TRUE
"OG0002536primerGroup0-PNUSAS000559","OG0002536primerGroup0-2016K0167",100,100,161,161,161,"OG0002536primerGroup0","2016K0167",TRUE
"OG0002536primerGroup0-PNUSAS000559","OG0002536primerGroup0-2015K0074",100,100,161,161,161,"OG0002536primerGroup0","2015K0074",TRUE
"OG0002536primerGroup0-PNUSAS000559","OG0002536primerGroup0-2014K0527",100,100,161,161,161,"OG0002536primerGroup0","2014K0527",TRUE
"OG0002536primerGroup0-PNUSAS000559","OG0002536primerGroup0-2013K1246",100,100,161,161,161,"OG0002536primerGroup0","2013K1246",TRUE
"OG0002536primerGroup0-PNUSAS000559","OG0002536primerGroup0-2013K1067",100,100,161,161,161,"OG0002536primerGroup0","2013K1067",TRUE
"OG0002536primerGroup0-PNUSAS000559","OG0002536primerGroup0-2013K0676",100,100,161,161,161,"OG0002536primerGroup0","2013K0676",TRUE
"OG0002536primerGroup0-PNUSAS000559","OG0002536primerGroup0-2011K0222",100,100,161,161,161,"OG0002536primerGroup0","2011K0222",TRUE
"OG0002536primerGroup0-PNUSAS000559","OG0002536primerGroup0-2011K0052",100,100,161,161,161,"OG0002536primerGroup0","2011K0052",TRUE
"OG0002536primerGroup0-PNUSAS000559","OG0002536primerGroup0-2010K1649",100,100,161,161,161,"OG0002536primerGroup0","2010K1649",TRUE
"OG0002536primerGroup0-PNUSAS000559","OG0002536primerGroup0-2010K0968",100,100,161,161,161,"OG0002536primerGroup0","2010K0968",TRUE
"OG0001471primerGroup2-PNUSAS000559","OG0001471primerGroup2-2013K1153",100,100,146,146,146,"OG0001471primerGroup2","2013K1153",TRUE
"OG0001471primerGroup2-PNUSAS000559","OG0001471primerGroup2-2010K1649",100,100,146,146,146,"OG0001471primerGroup2","2010K1649",TRUE
"OG0002012primerGroup2-PNUSAS000559","OG0002012primerGroup2-2010K1649",100,100,161,161,161,"OG0002012primerGroup2","2010K1649",TRUE
"OG0003674primerGroup5-PNUSAS000559","OG0003674primerGroup5-2013K1153",100,100,183,183,183,"OG0003674primerGroup5","2013K1153",TRUE
"OG0002589primerGroup3-PNUSAS000559","OG0002589primerGroup3-2016K0167",100,100,140,140,140,"OG0002589primerGroup3","2016K0167",TRUE
"OG0002589primerGroup3-PNUSAS000559","OG0002589primerGroup3-2015K0074",100,100,140,140,140,"OG0002589primerGroup3","2015K0074",TRUE
"OG0002589primerGroup3-PNUSAS000559","OG0002589primerGroup3-2014K0527",100,100,140,140,140,"OG0002589primerGroup3","2014K0527",TRUE
"OG0002589primerGroup3-PNUSAS000559","OG0002589primerGroup3-2013K1246",100,100,140,140,140,"OG0002589primerGroup3","2013K1246",TRUE
"OG0002589primerGroup3-PNUSAS000559","OG0002589primerGroup3-2013K1153",100,100,140,140,140,"OG0002589primerGroup3","2013K1153",TRUE
"OG0002589primerGroup3-PNUSAS000559","OG0002589primerGroup3-2013K1067",100,100,140,140,140,"OG0002589primerGroup3","2013K1067",TRUE
"OG0002589primerGroup3-PNUSAS000559","OG0002589primerGroup3-2013K0463",100,100,140,140,140,"OG0002589primerGroup3","2013K0463",TRUE
"OG0002589primerGroup3-PNUSAS000559","OG0002589primerGroup3-2011K0222",100,100,140,140,140,"OG0002589primerGroup3","2011K0222",TRUE
"OG0002589primerGroup3-PNUSAS000559","OG0002589primerGroup3-2010K1649",100,100,140,140,140,"OG0002589primerGroup3","2010K1649",TRUE
"OG0002589primerGroup3-PNUSAS000559","OG0002589primerGroup3-2010K0968",100,100,140,140,140,"OG0002589primerGroup3","2010K0968",TRUE
"OG0002724primerGroup1-PNUSAS000559","OG0002724primerGroup1-AR0409",100,100,148,148,148,"OG0002724primerGroup1","AR0409",TRUE
"OG0002724primerGroup1-PNUSAS000559","OG0002724primerGroup1-2016K0878",100,100,148,148,148,"OG0002724primerGroup1","2016K0878",TRUE
"OG0002724primerGroup1-PNUSAS000559","OG0002724primerGroup1-2014K0979",100,100,148,148,148,"OG0002724primerGroup1","2014K0979",TRUE
"OG0002724primerGroup1-PNUSAS000559","OG0002724primerGroup1-2014K0421",100,100,148,148,148,"OG0002724primerGroup1","2014K0421",TRUE
"OG0002724primerGroup1-PNUSAS000559","OG0002724primerGroup1-2013K1828",100,100,148,148,148,"OG0002724primerGroup1","2013K1828",TRUE
"OG0002724primerGroup1-PNUSAS000559","OG0002724primerGroup1-2013K1246",100,100,148,148,148,"OG0002724primerGroup1","2013K1246",TRUE
"OG0002724primerGroup1-PNUSAS000559","OG0002724primerGroup1-2013K1067",100,100,148,148,148,"OG0002724primerGroup1","2013K1067",TRUE
"OG0002724primerGroup1-PNUSAS000559","OG0002724primerGroup1-2013K0676",100,100,148,148,148,"OG0002724primerGroup1","2013K0676",TRUE
"OG0002724primerGroup1-PNUSAS000559","OG0002724primerGroup1-2013K0463",100,100,148,148,148,"OG0002724primerGroup1","2013K0463",TRUE
"OG0002724primerGroup1-PNUSAS000559","OG0002724primerGroup1-2011K0222",100,100,148,148,148,"OG0002724primerGroup1","2011K0222",TRUE
"OG0002724primerGroup1-PNUSAS000559","OG0002724primerGroup1-2011K0052",100,100,148,148,148,"OG0002724primerGroup1","2011K0052",TRUE
"OG0002724primerGroup1-PNUSAS000559","OG0002724primerGroup1-2010K2370",100,100,148,148,148,"OG0002724primerGroup1","2010K2370",TRUE
"OG0002724primerGroup1-PNUSAS000559","OG0002724primerGroup1-080810",100,100,148,148,148,"OG0002724primerGroup1","080810",TRUE
"OG0001676primerGroup0-PNUSAS000559","OG0001676primerGroup0-2010K1649",100,100,171,171,171,"OG0001676primerGroup0","2010K1649",TRUE
"OG0000410primerGroup6-PNUSAS000559","OG0000410primerGroup6-2016K0878",100,100,142,142,142,"OG0000410primerGroup6","2016K0878",TRUE
"OG0000410primerGroup6-PNUSAS000559","OG0000410primerGroup6-2016K0167",100,100,142,142,142,"OG0000410primerGroup6","2016K0167",TRUE
"OG0000410primerGroup6-PNUSAS000559","OG0000410primerGroup6-2015K0074",100,100,142,142,142,"OG0000410primerGroup6","2015K0074",TRUE
"OG0000410primerGroup6-PNUSAS000559","OG0000410primerGroup6-2013K1246",100,100,142,142,142,"OG0000410primerGroup6","2013K1246",TRUE
"OG0000410primerGroup6-PNUSAS000559","OG0000410primerGroup6-2013K1153",100,100,142,142,142,"OG0000410primerGroup6","2013K1153",TRUE
"OG0000410primerGroup6-PNUSAS000559","OG0000410primerGroup6-2011K0222",100,100,142,142,142,"OG0000410primerGroup6","2011K0222",TRUE
"OG0000410primerGroup6-PNUSAS000559","OG0000410primerGroup6-2010K1649",100,100,142,142,142,"OG0000410primerGroup6","2010K1649",TRUE
"OG0002383primerGroup0-PNUSAS000559","OG0002383primerGroup0-2016K0167",100,100,162,162,162,"OG0002383primerGroup0","2016K0167",TRUE
"OG0002383primerGroup0-PNUSAS000559","OG0002383primerGroup0-2013K1153",100,100,162,162,162,"OG0002383primerGroup0","2013K1153",TRUE
"OG0002383primerGroup0-PNUSAS000559","OG0002383primerGroup0-2010K1649",100,100,162,162,162,"OG0002383primerGroup0","2010K1649",TRUE
"OG0001796primerGroup7-PNUSAS000559","OG0001796primerGroup7-2013K1153",100,100,179,179,179,"OG0001796primerGroup7","2013K1153",TRUE
"OG0001796primerGroup7-PNUSAS000559","OG0001796primerGroup7-2010K1649",100,100,179,179,179,"OG0001796primerGroup7","2010K1649",TRUE
"OG0003278primerGroup0-PNUSAS000559","OG0003278primerGroup0-2016K0878",100,100,192,192,192,"OG0003278primerGroup0","2016K0878",TRUE
"OG0003278primerGroup0-PNUSAS000559","OG0003278primerGroup0-2016K0167",100,100,192,192,192,"OG0003278primerGroup0","2016K0167",TRUE
"OG0003278primerGroup0-PNUSAS000559","OG0003278primerGroup0-2015K0074",100,100,192,192,192,"OG0003278primerGroup0","2015K0074",TRUE
"OG0003278primerGroup0-PNUSAS000559","OG0003278primerGroup0-2014K0979",100,100,192,192,192,"OG0003278primerGroup0","2014K0979",TRUE
"OG0003278primerGroup0-PNUSAS000559","OG0003278primerGroup0-2014K0527",100,100,192,192,192,"OG0003278primerGroup0","2014K0527",TRUE
"OG0003278primerGroup0-PNUSAS000559","OG0003278primerGroup0-2014K0421",100,100,192,192,192,"OG0003278primerGroup0","2014K0421",TRUE
"OG0003278primerGroup0-PNUSAS000559","OG0003278primerGroup0-2013K1246",100,100,192,192,192,"OG0003278primerGroup0","2013K1246",TRUE
"OG0003278primerGroup0-PNUSAS000559","OG0003278primerGroup0-2013K1067",100,100,192,192,192,"OG0003278primerGroup0","2013K1067",TRUE
"OG0003278primerGroup0-PNUSAS000559","OG0003278primerGroup0-2011K0222",100,100,192,192,192,"OG0003278primerGroup0","2011K0222",TRUE
"OG0003278primerGroup0-PNUSAS000559","OG0003278primerGroup0-2010K2370",100,100,192,192,192,"OG0003278primerGroup0","2010K2370",TRUE
"OG0003278primerGroup0-PNUSAS000559","OG0003278primerGroup0-2010K0968",100,100,192,192,192,"OG0003278primerGroup0","2010K0968",TRUE
"OG0000948primerGroup8-PNUSAS000559","OG0000948primerGroup8-2013K1153",100,100,153,153,153,"OG0000948primerGroup8","2013K1153",TRUE
"OG0002435primerGroup7-PNUSAS000559","OG0002435primerGroup7-2013K1153",100,100,142,142,142,"OG0002435primerGroup7","2013K1153",TRUE
"OG0002435primerGroup7-PNUSAS000559","OG0002435primerGroup7-2010K1649",100,100,142,142,142,"OG0002435primerGroup7","2010K1649",TRUE
"OG0001887primerGroup3-PNUSAS000559","OG0001887primerGroup3-2016K0167",100,100,196,196,196,"OG0001887primerGroup3","2016K0167",TRUE
"OG0001887primerGroup3-PNUSAS000559","OG0001887primerGroup3-2010K1649",100,100,196,196,196,"OG0001887primerGroup3","2010K1649",TRUE
"OG0000973primerGroup6-PNUSAS000559","OG0000973primerGroup6-2014K0979",100,100,158,158,158,"OG0000973primerGroup6","2014K0979",TRUE
"OG0000973primerGroup6-PNUSAS000559","OG0000973primerGroup6-2014K0421",100,100,158,158,158,"OG0000973primerGroup6","2014K0421",TRUE
"OG0000973primerGroup6-PNUSAS000559","OG0000973primerGroup6-2013K1153",100,100,158,158,158,"OG0000973primerGroup6","2013K1153",TRUE
"OG0000973primerGroup6-PNUSAS000559","OG0000973primerGroup6-2010K2370",100,100,158,158,158,"OG0000973primerGroup6","2010K2370",TRUE
"OG0000973primerGroup6-PNUSAS000559","OG0000973primerGroup6-2010K1649",100,100,158,158,158,"OG0000973primerGroup6","2010K1649",TRUE
"OG0002001primerGroup2-PNUSAS000559","OG0002001primerGroup2-2016K0167",100,100,171,171,171,"OG0002001primerGroup2","2016K0167",TRUE
"OG0002001primerGroup2-PNUSAS000559","OG0002001primerGroup2-2014K0979",100,100,171,171,171,"OG0002001primerGroup2","2014K0979",TRUE
"OG0002001primerGroup2-PNUSAS000559","OG0002001primerGroup2-2014K0527",100,100,171,171,171,"OG0002001primerGroup2","2014K0527",TRUE
"OG0002001primerGroup2-PNUSAS000559","OG0002001primerGroup2-2014K0421",100,100,171,171,171,"OG0002001primerGroup2","2014K0421",TRUE
"OG0002001primerGroup2-PNUSAS000559","OG0002001primerGroup2-2013K1246",100,100,171,171,171,"OG0002001primerGroup2","2013K1246",TRUE
"OG0002001primerGroup2-PNUSAS000559","OG0002001primerGroup2-2013K1153",100,100,171,171,171,"OG0002001primerGroup2","2013K1153",TRUE
"OG0002001primerGroup2-PNUSAS000559","OG0002001primerGroup2-2013K0463",100,100,171,171,171,"OG0002001primerGroup2","2013K0463",TRUE
"OG0002001primerGroup2-PNUSAS000559","OG0002001primerGroup2-2010K2370",100,100,171,171,171,"OG0002001primerGroup2","2010K2370",TRUE
"OG0002001primerGroup2-PNUSAS000559","OG0002001primerGroup2-2010K1649",100,100,171,171,171,"OG0002001primerGroup2","2010K1649",TRUE
"OG0002001primerGroup2-PNUSAS000559","OG0002001primerGroup2-2010K0968",100,100,171,171,171,"OG0002001primerGroup2","2010K0968",TRUE
"OG0002360primerGroup4-PNUSAS000559","OG0002360primerGroup4-2016K0167",100,100,153,153,153,"OG0002360primerGroup4","2016K0167",TRUE
"OG0002360primerGroup4-PNUSAS000559","OG0002360primerGroup4-2013K1153",100,100,153,153,153,"OG0002360primerGroup4","2013K1153",TRUE
"OG0002360primerGroup4-PNUSAS000559","OG0002360primerGroup4-2010K1649",100,100,153,153,153,"OG0002360primerGroup4","2010K1649",TRUE
"OG0000435primerGroup1-PNUSAS000559","OG0000435primerGroup1-AR0409",100,100,159,159,159,"OG0000435primerGroup1","AR0409",TRUE
"OG0000435primerGroup1-PNUSAS000559","OG0000435primerGroup1-2016K0167",100,100,159,159,159,"OG0000435primerGroup1","2016K0167",TRUE
"OG0000435primerGroup1-PNUSAS000559","OG0000435primerGroup1-2015K0074",100,100,159,159,159,"OG0000435primerGroup1","2015K0074",TRUE
"OG0000435primerGroup1-PNUSAS000559","OG0000435primerGroup1-2014K0527",100,100,159,159,159,"OG0000435primerGroup1","2014K0527",TRUE
"OG0000435primerGroup1-PNUSAS000559","OG0000435primerGroup1-2013K1153",100,100,159,159,159,"OG0000435primerGroup1","2013K1153",TRUE
"OG0000435primerGroup1-PNUSAS000559","OG0000435primerGroup1-2013K0676",100,100,159,159,159,"OG0000435primerGroup1","2013K0676",TRUE
"OG0000435primerGroup1-PNUSAS000559","OG0000435primerGroup1-2011K0052",100,100,159,159,159,"OG0000435primerGroup1","2011K0052",TRUE
"OG0000435primerGroup1-PNUSAS000559","OG0000435primerGroup1-2010K0968",100,100,159,159,159,"OG0000435primerGroup1","2010K0968",TRUE
"OG0001938primerGroup0-PNUSAS000559","OG0001938primerGroup0-2016K0167",100,100,179,179,179,"OG0001938primerGroup0","2016K0167",TRUE
"OG0001938primerGroup0-PNUSAS000559","OG0001938primerGroup0-2014K0979",100,100,179,179,179,"OG0001938primerGroup0","2014K0979",TRUE
"OG0001938primerGroup0-PNUSAS000559","OG0001938primerGroup0-2014K0421",100,100,179,179,179,"OG0001938primerGroup0","2014K0421",TRUE
"OG0001938primerGroup0-PNUSAS000559","OG0001938primerGroup0-2013K1153",100,100,179,179,179,"OG0001938primerGroup0","2013K1153",TRUE
"OG0001938primerGroup0-PNUSAS000559","OG0001938primerGroup0-2011K0222",100,100,179,179,179,"OG0001938primerGroup0","2011K0222",TRUE
"OG0001938primerGroup0-PNUSAS000559","OG0001938primerGroup0-2010K2370",100,100,179,179,179,"OG0001938primerGroup0","2010K2370",TRUE
